work_of_art	percussion_instrument	horn	wind_instrument	plucked_instrument	specifications	softness	musician	musical_arrangement	reed	string	woodwind_instrument	electronic_musical_instrument	hautbois	cymbal
picture	opus	dance_band	passage	musical_organization	serious_music	air	fine_arts	religious_music	rock-and-roll	folkie	popular_music	picture_show	musician	medium
storage	musical_work	poet	rock_band	rock-and-roll	popular_music_genre	writer	classical	fine_arts	alternative_rock	team	vocalist	dramatic_play	music_genre	folkie
song	work_of_art	musical_group	spoken_language	passage	music_notation	serious_music	classical	line_of_succession	opus	rock_music	musical_work	band	classical_music	african-american_music
classical	rock'n'roll	musical_composition	picture_show	fine_arts	social_event	show	art_music	traditional_music	picture	musical_theater	dance	folksong	medium	human_language
film	storage	sound_recording	musical_organization	show	audio_signal	air	art_music	popular_music_genre	vocal_music	religious_music	task	musical_notation	theatre	single
vocal	release	rock'n'roll	dance_band	film	christian_music	dramatic_play	pop_musician	vocalizing	rock-and-roll	classical	folkie	religious_music	classical_music	musical_organization
pop_musician	pop	traditional_music	musical_work	rock'n'roll	signal	fine_arts	album	music_genre	work_of_art	singing	bandmember	dance	musical_organization	folksong
spoken_language	musical_composition	folk_ballad	religious_music	rock-and-roll	rock_music	storage	flick	entertainment	musical_theater	traditional_music	music_group	electrical_energy	studio_album	tune
pop	rock-and-roll	band	church_music	tune	motion_picture	folk_ballad	drama	vocal_music	studio_album	classical	musical_work	art_music	popular_music	pop_music
electrical_energy	vocalist	rock_group	album	song	release	theater	task	show	performance	dance_orchestra	air	tune	performing_arts	opera
release	ethnic_music	serious_music	pop_musician	pop	fine_arts	pop_music	dramatics	musical_composition	electrical_energy	studio_album	pic	performance	dramatic_art	theater
saxophonist	plucked_string_instrument	horn	seven-string_guitar	musical_composition	mechanism	keyboard	clarinet	person	bass_instrument	musician	drum	saxist	flute	darbuka
musical_work	storage	composer	lyricist	medium	task	songster	language	musical_composition	rock_band	songwriter	flick	vocal	drama	work_of_art
dramaturgy	spoken_language	black_music	picture_show	musical_composition	work_of_art	classical	musical_organization	popular_music	pop	pop_music	sonata	opus	composition	band
repetition	rock-and-roll	vocal	air	motion_picture	honorific	boss	vocalist	musical_work	passage	human_voice	folkie	composer	classical_music	executive_director
vocalizing	folk_song	single	march	music_group	musical_work	chant	classical	african-american_music	country	human_language	language	song	folkie	pop_musician
rock_and_roll	work_of_art	music_genre	church_music	bandmember	fine_arts	popular_music_genre	ethnic_music	demonstration	tune	opera	african-american_music	rock	dramaturgy	musical_composition
song	signal	anthem	dance_music	heavy_metal	pop_musician	folkie	folk_ballad	dramatic_play	movie	classical_music	alternative_rock	theatre	dance	classical
show	amusement	dramatics	heavy_metal	opus	anthem	song	vocal_music	album	chant	dramaturgy	function	hymn	composition	vocal
art_music	task	songster	motion_picture	classical	musical_theater	air	rock_group	electronic_equipment	corporate_executive	musical_style	musical_work	release	social_event	dance_orchestra
storage	musical_work	rock'n'roll	medium	dj	direction	lyricist	vocal	administrator	sound_recording	human_voice	bandmember	backup_band	music_group	songster
anthem	music_genre	social_event	song	dance_orchestra	singer	rock'n'roll	musical_composition	performing_arts	dance	work_of_art	african-american_music	spoken_language	album	rock_group
musical_composition	folk_song	regional_blues	theater	folk	black_music	popular_music	classical_music	musical_performance	classical	music_group	signal	rock_group	amusement	musical_group
pop_musician	art_music	musical_composition	pop	musical_theater	vocalizing	folksong	piece_of_music	christian_music	presentation	opus	song	music_group	dance_orchestra	rock'n'roll
wood	percussive_instrument	free_reed	horn	wind	composing	musical_instrument	aerophone	membranophone	bass_instrument	musical_work	saxist	reed	drum	magnitude
musical_accompaniment	technique	orbit	melody	musical_organization	musical_work	vocalism	folksong	scope	beat	musical_notation	team	demonstration	music_genre	language
art_music	musical_passage	passage	studio_album	vocal	signal	instrument	folkie	singer	serious_music	fine_arts	musician	repetition	human_language	medium
pop_musician	signal	work_of_art	heavy_metal	musical_group	pop_music	fine_arts	performance	song	audio_signal	social_event	classical	picture	medium	vocal
reed	musician	plucked_string_instrument	composition	electronic_musical_instrument	bowed_string_instrument	percussive_instrument	free_reed	idiophone	softness	musical_work	darbuka	transverse_flute	plucked_instrument	integral
dramatics	piece_of_music	audio	amusement	musical_organization	singer-songwriter	language	rock_group	vocal	vocalist	strain	motion_picture	medium	writer	band
black_music	signal	note	audio_recording	passage	dj	musical_composition	film	folkie	sound_reproduction	musical_organization	release	task	flick	vocalizing
theater	folksong	performing_arts	studio_album	singer	drama	classical	work_of_art	dance_orchestra	rock	serious_music	pop_musician	folk_music	medium	bandmember
rock_group	tune	drama	christian_music	performance	hymn	march	amusement	musical_performance	black_music	classical	heavy_metal_music	euro_pop	storage	language
tone	extent	work_of_art	vox	spoken_language	musical_notation	head_register	vocalization	folk_music	harmonisation	air	bandmember	melody	timber	musical_composition
saxophonist	bowed_instrument	woodwind_instrument	magnitude	horn	arranging	free_reed	integral	percussive_instrument	bass_instrument	work_of_art	composing	musical_instrument	specifications	bass
dance_orchestra	motion_picture	passage	audio	language	audio_recording	classical	pop	musical_work	voice	movie	music_group	bandmember	rock_band	single
black_music	single	vocal_music	folksong	rock_group	work_of_art	instrument	folk	bandmember	christian_music	classical	music_genre	sonata	popular_music_genre	marching_music
musical_theater	march	flick	specifications	release	entertainment	folksong	performance	musical_composition	picture	vocalizing	dance_band	dance_orchestra	band	musical_organization
pop	heavy_metal	rock_and_roll	opera	classical_music	dramaturgy	dramatic_art	musical_composition	pop_musician	human_voice	rock_group	music_genre	studio_album	christian_music	classical
traditional_music	music_genre	vocal_music	audio_signal	theater	musical_composition	classical	extended_play	vocalist	musical_theater	electronic_equipment	audio_recording	classical_music	performance	music_group
musical_composition	reed	darbuka	keyboard	work_of_art	percussion	signal	woodwind	guitar	musical_work	harp	idiophone	softness	electronic_musical_instrument	song
membranophone	hautbois	electronic_musical_instrument	clarinet	reed	bowed_string_instrument	arrangement	electronic_instrument	wind	arranging	seven-string_guitar	flute	musician	plucked_string_instrument	saxophonist
bass_instrument	guitar	saxophonist	percussive_instrument	lute	musical_work	reed	softness	magnitude	clarinet	bass	musical_composition	free_reed	keyboard	plucked_string_instrument
opus	seven-string_guitar	horn	saxophonist	musician	reed	bass	mechanism	flute	sax	plucked_string_instrument	saxist	electronic_instrument	drum	plucked_instrument
studio_album	opus	medium	rock-and-roll	pop	folkie	pop_musician	dramatic_play	dramatics	show	christian_music	human_language	serious_music	specifications	picture
vocal_music	traditional_music	audio_recording	dj	passage	human_language	music_genre	pic	film	church_music	popular_music	note	composition	electronic_equipment	art_music
pop_music	spoken_language	opus	song	work_of_art	bandmember	marching_music	dramatics	singer	picture	music_group	musical_work	show	dance_orchestra	regional_blues
traditional_music	voice	bandmember	air	vocal	vocal_music	motion_picture	task	art_music	sound_system	stringed_instrument	musical_notation	musical_work	studio_album	musical_style
pop	musical_composition	classical	rock-and-roll	music_genre	fine_arts	dance_orchestra	christian_music	dance_music	vocalist	tune	picture	dramatic_play	traditional_music	art_music
pop_musician	song	performance	classical_music	musical_work	language	pop	folk_music	african-american_music	popular_music_genre	person	social_event	speech	classical	performing_arts
sonata	work_of_art	performance	team	tune	single	piece_of_music	pop	musical_organization	rock_group	demonstration	musical_composition	heavy_metal_music	human_language	drama
fine_arts	anthem	theater	dance	bandmember	musical_group	musical_theater	tune	dramaturgy	musical_composition	pop	composition	dramatic_play	latin_music	single
wind_instrument	bowed_instrument	french_horn	cymbal	idiophone	softness	membranophone	wood	saxophonist	darbuka	plucked_instrument	lute	frame_drum	musician	integral
composition	electronic_instrument	opus	composing	wind	saxist	seven-string_guitar	integral	function	clarinet	bass_instrument	mechanism	wind_instrument	musician	free_reed
musical_note	picture	passage	dramaturgy	musical_organization	classical	show	rock_band	dance_orchestra	folkie	melody	vocal	team	performance	motion_picture
musical_note	musical_notation	musical_passage	folkie	repetition	audio_recording	popular_music	rock_band	pacing	musician	film	art_music	musical_organization	vocal_music	musical_theater
show	musical_note	musical_work	audio_system	language	passage	human_language	picture_show	dramatics	task	serious_music	audio_signal	musical_passage	sound_reproduction	work_of_art
musical_composition	opus	excerpt	work_of_art	passage	piece_of_music	composition	selection	extract	musical_work	demonstration	storage	singer	function	performance
wind	musical_composition	bass_instrument	electronic_instrument	sax	keyboard	musical_instrument	keyboard_instrument	reed	musician	bowed_string_instrument	piece_of_music	woodwind_instrument	percussive_instrument	horn
spoken_language	music_genre	pop	musical_performance	march	theater	classical	classical_music	traditional_music	alternative_rock	bandmember	folk_ballad	fine_arts	picture_show	pop_musician
pop_music	rock'n'roll	rock_group	vocal	motion_picture	black_music	music_group	folk_song	human_voice	theater	folkie	folk	march	chant	pop_musician
musical_composition	folkie	musical_passage	human_voice	rock'n'roll	traditional_music	performance	work_of_art	electrical_energy	vocalizing	vocal	spoken_language	song	task	musician
classical_music	musical_theater	art_music	picture	folksong	heavy_metal_music	work_of_art	folk_music	musical_work	amusement	theater	performing_arts	song	language	pop
storage	rock'n'roll	serious_music	audio_recording	work_of_art	extended_play	repetition	alternative_rock	rock_and_roll	religious_song	show	blues	affair	music_group	rock_group
traditional_music	drama	classical	musical_style	folk_music	heavy_metal	serious_music	classical_music	rock'n'roll	folk_song	amusement	popular_music	pop	vocalist	african-american_music
rock'n'roll	fine_arts	show	musical_composition	work_of_art	picture	classical	music_genre	drama	tune	latin_music	signal	vocal	art_music	regional_blues
motion_picture	rock_group	language	black_music	opus	fine_arts	dance_music	work_of_art	tune	audio_signal	social_event	bandmember	classical	electrical_energy	heavy_metal
song	drama	picture_show	folk_music	musical_composition	fine_arts	band	spoken_language	demonstration	signal	rock_and_roll	entertainment	picture	march	religious_song
wind	country	reed	saxophonist	horn	flute	free_reed	musical_composition	clarinet	string	darbuka	plucked_string_instrument	frame_drum	signal	pipe
picture_show	heavy_metal_music	spoken_language	band	fine_arts	studio_album	jazz	bandmember	music_genre	show	drama	social_event	rock_and_roll	classical	language
chant	musical_composition	strain	musician	drama	performance	release	songwriter	dramaturgy	classical	work_of_art	show	christian_music	musical_notation	lyricist
air	music_group	music_genre	classical	dj	musical_notation	task	dramaturgy	film	spoken_language	musical_work	song	theater	tune	rock_group
classical	flick	musical_notation	picture	band	vocal	strain	audio	dj	single	musical_note	show	performing_arts	function	rock_group
musical_performance	vocalist	classical_music	folk_ballad	work_of_art	black_music	music_genre	christian_music	rock_band	demonstration	album	rock-and-roll	picture	classical	audio_signal
rock'n'roll	heavy_metal_music	classical	musical_theater	picture	dance_orchestra	show	air	work_of_art	fine_arts	instrument	opus	team	film	spoken_language
string	opus	bass_instrument	wind_instrument	saxophonist	reed	musician	horn	pipe	musical_composition	integral	idiophone	mechanism	medium	transcription
signal	audio_recording	music_genre	picture	classical	musical_composition	rock'n'roll	music_notation	musical_notation	musical_work	instrument	note	serious_music	musical_organization	rock-and-roll
strain	music_notation	serious_music	classical_music	opus	passage	voice	sound_recording	sound_system	air	song	motion_picture	line_of_succession	popular_music	music_genre
picture	musical_theater	flick	drama	band	entertainment	motion_picture	classical_music	rock-and-roll	spoken_language	musical_performance	rock_band	folkie	performance	work_of_art
work_of_art	present_day	musician	seven-string_guitar	woodwind_instrument	musical_composition	french_horn	electronic_musical_instrument	darbouka	drum	composition	opus	transverse_flute	saxist	country
classical	work_of_art	motion_picture	popular_music	classical_music	vocal	spoken_language	dance	dramaturgy	chant	regional_blues	vocalizing	country	team	black_music
performing_arts	audio_signal	musical_composition	audio_system	album	vocalist	passage	backup	theater	audio_recording	traditional_music	musical_passage	serious_music	note	air
musical_note	picture	classical_music	voice	serious_music	motion_picture	vocal	medium	musical_passage	reproduction	dj	musical_organization	film	studio_album	opus
heavy_metal	music_group	picture	anthem	band	dance_band	film	movie	vocalizing	musical_composition	team	tune	dramatics	rock_band	religious_song
wind	pipe	hautbois	string	drum	musical_harmony	musical_note	musical_notation	passage	seven-string_guitar	woodwind_instrument	pop	human_language	vocal	compass
classical_music	flick	folkie	theater	music_group	picture_show	vocal	anthem	drama	music_genre	folksong	movie	musical_performance	opera	storage
passage	dramaturgy	popular_music_genre	musical_organization	classical	team	vocal	art_music	performance	musical_note	serious_music	bandmember	melodic_line	medium	performing_arts
dramatics	rock_group	popular_music	music_genre	fine_arts	folksong	team	vocal_music	pop	work_of_art	human_voice	classical_music	opus	vocalist	country
polyphonic_music	music_genre	opus	serious_music	texture	classical	musical_work	composition	musical_composition	art_music	piece_of_music	musicality	classical_music	work_of_art	musical_style
traditional_music	voice	rock_band	picture_show	dance	lyrist	note	church_music	music_group	folkie	music_notation	signal	show	musical_group	repetition
lyrist	music_notation	musical_work	disk_jockey	musical_notation	classical	songster	motion_picture	bandmember	sound_reproduction	audio_system	musical_organization	release	musical_composition	dramatic_art
traditional_music	strain	opus	passage	musical_group	work_of_art	air	language	electronic_equipment	rock-and-roll	motion_picture	christian_music	performing_arts	electrical_energy	dramatics
air	art_music	motion_picture	music_group	proficiency	fine_arts	melodic_line	lyrist	rock_band	speech	work_of_art	performing_arts	theater	music_genre	classical
opus	presentation	speech	air	tone	language	storage	function	song	instrument	part_music	jazz	bandmember	composition	anthem
piece_of_music	saxophonist	instrument	softness	percussive_instrument	reed	musical_work	musical_instrument	bowed_instrument	transverse_flute	country	free_reed	magnitude	seven-string_guitar	string
integral	drum	membranophone	pipe	wind	instrument	oboe	seven-string_guitar	keyboard	electronic_instrument	horn	saxophone	musical_composition	vocal	bass_instrument
musical_note	art_music	musical_notation	motion_picture	sound_reproduction	dramaturgy	picture	traditional_music	classical_music	team	vocal	dramatic_play	line_of_succession	dance_orchestra	repetition
classical	blues	musical_composition	opus	single	country	performance	drama	dramaturgy	marching_music	signal	social_event	rock_group	band	language
repetition	social_event	musical_notation	signal	song	alternative_rock	vocal	black_music	team	band	line_of_succession	vocal_music	dj	dramatics	sound_reproduction
pop	theater	piece_of_music	vocalist	dance_band	art_music	human_voice	rock	african-american_music	musical_organization	country	music_group	dramatics	musical_theater	rock'n'roll
music_notation	dramatic_play	traditional_music	pop	vocal	electronic_equipment	vocalist	music_group	audio_recording	rock'n'roll	musical_performance	picture	alternative_rock	bandmember	classical_music
arranging	softness	bowed_instrument	musical_instrument	free_reed	keyboard	transverse_flute	plucked_instrument	lute	woodwind_instrument	country	opus	french_horn	composing	musical_work
band	performing_arts	picture	religious_song	folksong	movie	heavy_metal	spoken_language	pop_musician	song	heavy_metal_music	demonstration	team	show	flick
traditional_music	opus	classical_music	pop_musician	art_music	flick	drama	folksong	band	musical_organization	rock_music	rock_group	vocal	folk	musical_work
folkie	fine_arts	folk_song	rock-and-roll	bandmember	opus	composition	heavy_metal_music	musical_theater	movie	classical	electrical_energy	film	spoken_language	dance
release	picture	rock_band	note	christian_music	social_event	piece_of_music	song	passage	audio_signal	musical_theater	performance	drama	voice	medium
fine_arts	rock_and_roll	rock_music	signal	folkie	sonata	musical_organization	human_language	musical_work	song	music_group	rock'n'roll	storage	instrument	euro_pop
folkie	picture	musical_organization	signal	song	rock'n'roll	album	passage	classical	ethnic_music	musician	music_genre	musical_passage	composition	extended_play
air	instrument	vocalist	composition	tune	vocal	classical	opus	show	band	melody	performance	song	drama	theatre
musician	composing	saxophonist	classical	reed	horn	instrument	harp	wood	stringed_instrument	wind_instrument	work_of_art	wind	vocal	bandmember
religious_song	flick	musical_work	heavy_metal	drama	musical_notation	tune	musical_organization	classical_music	traditional_music	rock_and_roll	song	electrical_energy	film	motion_picture
classical	musician	voice	church_music	studio_album	melody	drama	speech	musical_note	musical_style	audio_signal	dramaturgy	music_genre	passage	folkie
storage	christian_music	musical_work	music_group	social_event	pop	singing	composition	specifications	chant	motion_picture	opus	black_music	human_language	pop_music
band	pop_musician	song	christian_music	folk_song	flick	traditional_music	opus	marching_music	theater	pic	performance	church_music	sonata	musical_organization
language	extended_play	musical_notation	vocal	classical	audio	task	strain	storage	performance	musical_work	art_music	team	musical_style	spoken_language
performance	presentation	mind	opus	performing_arts	singer	vocal	song	religious_ritual	music_genre	cult	choral	musical_performance	nous	language
classical	spoken_language	electrical_energy	fine_arts	voice	vocal	audio_system	pic	strain	musical_style	dj	performance	popular_music	melody	musical_notation
dance_band	performance	rock'n'roll	picture	regional_blues	specifications	work_of_art	single	anthem	serious_music	bandmember	musical_theater	musical_organization	pop	fine_arts
rock_group	music_group	melody	vocalist	musical_composition	theater	work_of_art	sound_reproduction	rock-and-roll	classical_music	repetition	musical_group	air	black_music	audio_recording
task	passage	sound_reproduction	vocal_music	musical_note	melodic_phrase	work_of_art	strain	musical_theater	classical_music	musical_composition	drama	audio_system	classical	rock_group
singer	song	opus	signal	classical_music	music_genre	folkie	vocal	rock_group	dj	extended_play	picture_show	religious_music	picture	task
flick	social_event	electronic_music	music_genre	show	opus	ballroom_dance	work_of_art	latin_music	instrument	picture	social_dancing	music_technology	dance_music	motion_picture
music_genre	vocalizing	vocal_music	melody	musical_passage	song	musical_style	recording	signal	classical	track	audio_signal	movie	musical_work	singer
music_genre	music_group	traditional_music	classical_music	spoken_language	classical	storage	band	serious_music	dj	musical_group	voice	folkie	drama	song
work_of_art	classical_music	rock_group	opera	line_of_succession	melodic_line	language	band	flick	vocalizing	christian_music	folk_music	popular_music	fine_arts	repetition
musical_note	rock_and_roll	classical	music_notation	audio_recording	musical_theater	religious_music	popular_music	bandmember	task	serious_music	traditional_music	rock_band	flick	music_group
title	band	opus	song	corporate_executive	air	music_group	music_genre	rock_group	audio_recording	vocalist	rock_and_roll	singer-songwriter	actor	solo_album
tune	music_group	music_genre	drama	pop_music	opus	electrical_energy	band	dance_orchestra	musical_composition	singing	vocalizing	song	folksong	social_event
music_group	melodic_phrase	corporate_executive	movie	composer	rock_group	dramaturgy	passage	motion_picture	theater	presentation	opus	vocalizing	film	audio_system
demonstration	classical	dramaturgy	single	musical_organization	musical_composition	electrical_energy	classical_music	amusement	chant	language	band	signal	dance_orchestra	church_music
blues	christian_music	medium	dance_music	rock'n'roll	picture_show	euro_pop	studio_album	folk_ballad	singer	rock_band	musical_organization	popular_music_genre	work_of_art	audio_signal
song	thespian	singer-songwriter	popular_music	musical_composition	team	direction	human_voice	electrical_energy	rock_group	musical_notation	record_producer	vocal_music	air	concern
dramaturgy	music_genre	language	extended_play	musical_accompaniment	musical_note	passage	task	disc_jockey	musical_passage	signal	folk_music	theater	opus	fine_arts
music_genre	regional_blues	musical_style	folksong	folkie	spoken_language	opus	chant	pop_music	vocal	song	folk	dramatics	presentation	social_event
pop	demonstration	performing_arts	dance_band	dramaturgy	music_genre	movement	studio_album	vocal	folkie	audio_recording	electrical_energy	classical	melody	musician
picture	musical_composition	music_group	melody	lyricist	musical_notation	classical	fine_arts	music_genre	lyrist	popular_music	pic	musical_theater	picture_show	performance
passage	studio_album	flick	classical_music	venture	singing	traditional_music	honorific	melody	band	musical_performance	spoken_language	music_notation	musical_theater	task
heavy_metal_music	rock_and_roll	musical_composition	work_of_art	vocal	amusement	film	movie	march	storage	sonata	heavy_metal	dance	classical_music	signal
musical_organization	musical_notation	lyrist	serious_music	sound_recording	musical_note	signal	audio_recording	voice	task	drama	recording	music_genre	studio_album	film
oboe	composing	saxophonist	bass_instrument	free_reed	membranophone	instrument	electronic_instrument	arranging	bass	hautbois	brass	wind_instrument	plucked_instrument	softness
conducting	enterprise	dance_band	task	song	management	audio_system	jazz_musician	company	musical_composition	title	lyricist	solo_album	composition	dance_orchestra
social_event	musical_notation	song	task	religious_song	classical	band	performance	art_music	spoken_language	musical_composition	electrical_energy	classical_music	drama	release
classical	musical_note	music_genre	dramatics	pic	dj	rock_group	show	performance	religious_music	theater	sound_system	film	tune	art_music
composer	musical_composition	classical	flick	songwriter	lyricist	chant	vocal	songster	studio_album	picture	bandmember	musical_organization	amusement	social_event
folksong	musical_composition	chant	rock_and_roll	folkie	vocal_music	opus	pop_musician	marching_music	song	signal	music_group	bandmember	studio_album	presentation
vocal_music	composer	song	vocal	musical_composition	art_music	dramatics	classical_music	line_of_succession	note	musical_group	opus	studio_album	musical_passage	album
pop_musician	picture	amusement	pop	flick	rock_music	specifications	traditional_music	drama	social_event	signal	release	folk	musical_work	classical_music
pop_musician	folk_music	folksong	work_of_art	rock_group	marching_music	latin_music	demonstration	tune	classical_music	speech	theater	studio_album	fine_arts	vocal_music
pop_musician	rock-and-roll	film	musical_work	single	traditional_music	show	vocal	pic	speech	euro_pop	fine_arts	rock_band	classical	signal
musical_theater	musical_work	folk_music	heavy_metal	dramaturgy	dance_orchestra	band	classical_music	traditional_music	backup	art_music	rock'n'roll	demonstration	line_of_succession	music_group
anthem	band	music_group	heavy_metal	religious_song	drama	heavy_metal_music	blues	chant	release	musical_group	show	movie	piece_of_music	music_genre
songster	music_genre	repetition	writer	work_of_art	venture	jazzman	reproduction	lyrist	rock'n'roll	thespian	signal	studio_album	chief	honorific
spoken_language	musical_composition	task	voice	rock_and_roll	classical	theater	recording	musical_style	musical_performance	melodic_phrase	classical_music	musical_notation	album	art_music
opus	country	folkie	studio_album	dramatics	rock_group	dramaturgy	person	vocalist	human_language	medium	flick	blues	church_music	classical
studio_album	musical_note	folkie	classical_music	rock_group	church_music	performing_arts	voice	musical_organization	dance_band	audio_recording	musical_notation	bandmember	work_of_art	tune
softness	musical_work	pipe	magnitude	plucked_string_instrument	work_of_art	drum	musical_composition	instrument	plucked_instrument	wind	specifications	string	percussive_instrument	hautbois
saxophonist	integral	oboe	work_of_art	country	seven-string_guitar	bowed_string_instrument	drum	musical_composition	plucked_instrument	electronic_instrument	lute	musical_work	brass	mechanism
theater	sound_system	administrator	lyrist	corporation	folkie	sound_reproduction	classical	studio_album	spoken_language	performance	music_group	electrical_energy	executive_director	dance_orchestra
musical_work	musical_style	electronic_music	motion_picture	storage	social_dance	opus	flick	movie	latin_music	ballroom_dance	work_of_art	dance_music	film	show
saxophonist	darbuka	wood	bowed_string_instrument	electronic_instrument	country	guitar	percussion_instrument	transverse_flute	seven-string_guitar	drum	woodwind_instrument	pipe	keyboard_instrument	frame_drum
classical_music	serious_music	musical_work	musicality	piece_of_music	texture	musical_composition	opus	work_of_art	art_music	polyphony	instrument	medium	classical	polyphonic_music
fine_arts	black_music	music_genre	opera	studio_album	heavy_metal_music	social_event	demonstration	folk_ballad	audio_signal	human_voice	church_music	musical_composition	folksong	art_music
traditional_music	passage	musical_composition	show	music_genre	rock-and-roll	studio_album	vocalist	extended_play	task	audio_system	vocal_music	classical	tone	musical_notation
lyricist	music_group	classical	musical_theater	performing_arts	church_music	work_of_art	voice	folkie	serious_music	music_notation	performance	dj	audio_recording	instrument
sound_reproduction	vocalist	melody	musical_notation	musical_note	voice	sound_system	air	vocal_music	repeating	movie	vocal	vocalizing	storage	musical_group
composer	boss	passage	social_event	audio_recording	classical	musical_passage	team	corporate_executive	dance_orchestra	management	venture	show	human_language	musical_work
signal	vocal	rock_and_roll	folksong	dramaturgy	sonata	regional_blues	rock-and-roll	folk_ballad	amusement	music_genre	chant	music_group	ethnic_music	studio_album
oboe	transverse_flute	hautbois	bowed_instrument	double_reed	opus	softness	arrangement	musician	saxophonist	scene	free_reed	bass_instrument	composition	wood
seven-string_guitar	drum	wind	opus	work_of_art	free_reed	saxophonist	cymbal	locale	horn	plucked_instrument	aerophone	softness	instrument	membranophone
show	fine_arts	musical_organization	song	rock_and_roll	tune	opus	dramatics	dramaturgy	repetition	vocalist	audio	music_genre	folk	language
serious_music	chant	vocal	classical	classical_music	musical_theater	musical_work	dance	studio_album	piece_of_music	social_event	latin_music	bandmember	dramaturgy	pop_musician
double_reed	arranging	electronic_instrument	bowed_instrument	hautbois	work_of_art	flute	instrument	plucked_instrument	clarinet	reed_instrument	locale	pipe	composing	horn
musical_composition	work_of_art	spoken_language	note	language	vocalization	music_genre	dance_orchestra	beat	traditional_music	music_group	orbit	composition	rock_group	band
air	work_of_art	dramatic_play	fine_arts	dj	function	dramaturgy	traditional_music	musical_organization	rock_band	musical_notation	audio_recording	folkie	spoken_language	art_music
task	rock'n'roll	composer	classical	team	extended_play	classical_music	musical_work	writer	lyricist	dramatic_art	song	anthem	fine_arts	speech
free_reed	medium	hautbois	seven-string_guitar	vocal	musician	darbouka	idiophone	locale	percussive_instrument	saxophonist	reed	opus	softness	string
folkie	opus	musical_passage	flick	musical_group	voice	work_of_art	sound_reproduction	picture_show	person	song	language	signal	task	opera
band	performance	studio_album	language	classical	heavy_metal_music	vocal	air	serious_music	dramaturgy	traditional_music	pop_musician	pop	vocalizing	marching_music
storage	corporation	leader	album	audio_recording	signal	classical_music	composer	melodic_phrase	folk	firm	boss	task	sound_reproduction	honorific
plucked_instrument	saxophone	softness	composition	magnitude	drum	bowed_string_instrument	wind	free_reed	musical_arrangement	guitar	seven-string_guitar	plucked_string_instrument	woodwind	bass_instrument
religious_song	specifications	vocal_music	sound_reproduction	rock_group	classical	religious_music	folk_music	flick	melody	air	audio_recording	tone	band	bandmember
folkie	passage	extended_play	song	vocal	rock_band	musical_group	music_genre	musical_organization	melodic_line	opus	picture	repeating	band	strain
drama	flick	rock_group	dramatics	record_album	musical_group	sound_recording	musical_notation	folkie	fine_arts	music_genre	audio_recording	song	work_of_art	strain
rock_group	alternative_rock	dance	classical_music	folkie	marching_music	classical	dramatics	studio_album	show	pop	regional_blues	tune	dramaturgy	release
language	line_of_succession	classical_music	picture_show	opus	music_group	musical_notation	extended_play	social_event	folk	musical_passage	audio	performing_arts	band	picture
repetition	disc_jockey	musical_composition	classical	vocalizing	opus	release	voice	dramatics	musical_passage	band	performance	singer	motion_picture	social_event
presentation	lyrist	passage	sound_reproduction	classical_music	dramaturgy	musical_composition	folk	dramatics	traditional_music	musical_notation	social_event	drama	repetition	vocal
musical_passage	classical	dramaturgy	task	classical_music	storage	musical_notation	band	sound_reproduction	music_group	song	opus	musical_theater	work_of_art	album
music_group	bandmember	opus	signal	performance	pop_musician	musical_work	popular_music_genre	song	marching_music	religious_song	rock'n'roll	traditional_music	alternative_rock	person
team	spoken_language	audio_system	lyrist	classical	melodic_phrase	dramatics	picture	disc_jockey	demonstration	melody	serious_music	voice	theatre	storage
serious_music	music_group	work_of_art	opera	rock_and_roll	task	storage	dramaturgy	signal	church_music	recording	studio_album	team	musical_organization	fine_arts
folkie	ethnic_music	musical_organization	rock-and-roll	bandmember	music_group	medium	classical_music	specifications	human_language	performance	rock_band	music_genre	audio_signal	opera
strain	folkie	honorific	sound_reproduction	art_music	voice	task	passage	popular_music_genre	rock'n'roll	audio_system	picture	storage	theatre	administrator
musical_composition	lyrist	vocalist	enterprise	band	songster	film_maker	person	musical_notation	melodic_phrase	music_notation	audio_recording	audio_signal	musical_organization	writer
work_of_art	signal	air	vocal	fine_arts	audio	opera	music_group	film	drama	audio_signal	task	motion_picture	audio_system	release
pop	traditional_music	latin_music	bandmember	single	african-american_music	work_of_art	anthem	picture_show	country	demonstration	marching_music	opus	music_group	amusement
rock'n'roll	motion_picture	team	musical_work	storage	musician	band	spoken_language	musical_passage	repeating	work_of_art	dance_band	musical_composition	performing_arts	audio_system
rock-and-roll	specifications	flick	studio_album	black_music	amusement	traditional_music	motion_picture	release	music_group	folk_song	speech	opus	church_music	song
picture	medium	air	musical_organization	popular_music	music_genre	work_of_art	singing	melodic_line	vocal_music	specifications	music_group	passage	dance_band	musical_style
drama	religious_song	traditional_music	folk_song	release	picture_show	hymn	pop_musician	latin_music	vocal	opus	marching_music	specifications	rock_band	dramatics
musician	human_language	note	lyrist	musical_notation	vocal_music	composer	tune	vocal	piece_of_music	movie	repeating	band	record_album	bandmember
language	musical_note	performance	songster	repeating	speech	signal	popular_music_genre	vocal	melodic_phrase	film	opus	release	musical_theater	christian_music
marching_music	pop	sonata	demonstration	human_language	opus	work_of_art	dramatics	show	fine_arts	music_group	dramaturgy	language	classical_music	musical_group
